Title: BV Photometry Of The RR Lyrae Variables Of The Globular Cluster M3  
Authors: Corwin T.M., Carney B.W. 
Table: B and V Photometry of the Variable Stars
================================================================================
Byte-by-byte Description of file: datafile2.txt
--------------------------------------------------------------------------------
   Bytes Format Units Label  Explanations
--------------------------------------------------------------------------------
   1-  4 A4     ---   Name   Variable name
   6- 16 F11.3  d     JD     Julian date of observation
      18 A1     ---   Filt   Filter used 
  20- 25 F6.3   mag   Mag    ? Observed magnitude in Filt
--------------------------------------------------------------------------------
name JD filter mag
v6   2448757.939 B 16.422
v6   2448757.942 B 16.399
v6   2448758.663 B 15.194
v6   2448758.678 B 15.314
v6   2448758.705 B 15.520
v6   2448758.719 B 15.611
v6   2448758.755 B 15.823
v6   2448758.780 B 15.956
v6   2448758.799 B 15.912
v6   2448758.830 B 16.159
v6   2448758.848 B 16.217
v6   2448758.878 B 16.327
v6   2448758.898 B 16.344
v6   2448758.918 B 16.389
v6   2448758.938 B 16.398
v6   2448759.759 B 15.705
v6   2448759.789 B 15.853
v6   2448759.803 B 15.916
v6   2448759.817 B 15.983
v6   2448759.836 B 16.059
v6   2448759.850 B 16.127
v6   2448759.865 B 16.163
v6   2448759.878 B 16.197
v6   2448759.892 B 16.263
v6   2448759.907 B 16.298
v6   2448759.921 B 16.362
v6   2448759.935 B 16.349
v6   2448760.662 B  0.000
v6   2448760.686 B 15.210
v6   2448760.709 B 15.086
v6   2448760.723 B 15.210
v6   2448760.737 B 15.339
v6   2448760.752 B 15.449
v6   2448760.766 B 15.552
v6   2448760.780 B 15.684
v6   2448760.799 B 15.755
v6   2448760.824 B 15.892
v6   2448760.839 B 15.973
v6   2448760.858 B 16.029
v6   2448760.872 B 16.075
v6   2448760.900 B 16.195
v6   2449085.867 B 15.864
v6   2449085.880 B 15.917
v6   2449085.894 B 15.995
v6   2449085.908 B 16.039
v6   2449085.923 B 16.089
v6   2449085.938 B 16.151
v6   2449085.952 B 16.194
v6   2449086.663 B 16.440
v6   2449086.677 B 16.431
v6   2449086.691 B 16.448
v6   2449086.712 B 16.541
v6   2449086.728 B 16.455
v6   2449086.744 B 16.229
v6   2449086.789 B 15.055
v6   2449086.805 B 15.180
v6   2449086.822 B 15.349
v6   2449086.836 B 15.464
v6   2449086.850 B 15.563
v6   2449086.864 B 15.670
v6   2449086.878 B 15.750
v6   2449086.942 B 16.069
v6   2449086.956 B 16.105
v6   2449086.991 B 16.235
v6   2449087.005 B 16.318
v6   2449087.668 B 16.421
v6   2449087.709 B 16.428
v6   2449087.724 B 16.448
v6   2449087.737 B 16.489
v6   2449087.751 B 16.564
v6   2449087.765 B 16.414
v6   2449087.779 B 15.996
v6   2449087.792 B 15.485
v6   2449087.806 B 15.138
v6   2449087.872 B 15.475
v6   2449087.886 B 15.586
v6   2449087.919 B 15.788
v6   2449087.932 B 15.863
v6   2449087.945 B 15.939
v6   2449087.959 B 16.007
v6   2449087.972 B 16.051
v6   2449087.986 B 16.094
v6   2449088.000 B 16.151
v6   2449088.799 B 16.287
v6   2449088.813 B 15.735
v6   2449088.826 B 15.283
v6   2449088.840 B 15.083
v6   2449088.854 B 15.126
v6   2449088.870 B 15.246
v6   2449088.881 B 15.366
v6   2449088.905 B 15.505
v6   2449088.919 B 15.621
v6   2449088.936 B 15.735
v6   2449088.958 B 15.850
v6   2449088.972 B 15.930
v6   2449088.986 B 15.993
v6   2449088.999 B 16.035
v6   2449089.672 B 16.400
v6   2449089.692 B 16.379
v6   2449089.711 B 16.379
v6   2449089.730 B 16.374
v6   2449089.750 B 16.334
v6   2449089.769 B 16.350
v6   2449089.804 B 16.460
v6   2449089.833 B 16.031
v6   2449089.862 B 15.111
v6   2449089.950 B 15.672
v6   2449089.969 B 15.777
v6   2449089.988 B 15.879
v6   2449090.006 B 15.916
v6   2449090.661 B 16.423
v6   2449090.707 B 16.426
v6   2449090.724 B 16.390
v6   2449090.739 B 16.414
v6   2449090.769 B 16.393
v6   2449090.791 B 16.398
v6   2449090.809 B 16.431
v6   2449090.825 B 16.481
v6   2449090.842 B 16.476
v6   2449090.879 B 15.521
v6   2449090.895 B 15.124
v6   2449091.657 B 16.359
v6   2449091.671 B 16.423
v6   2449091.685 B 16.410
v6   2449091.699 B 16.478
v6   2449091.713 B 16.449
v6   2449091.727 B 16.451
v6   2449091.760 B 16.395
v6   2449091.787 B 16.402
v6   2449091.815 B 16.381
v6   2449091.835 B 16.444
v6   2449091.849 B 16.504
v6   2449091.862 B 16.582
v6   2449091.884 B 16.304
v6   2449091.906 B 15.546
v6   2449091.920 B 15.144
v6   2449091.934 B 15.083
v6   2449091.947 B 15.191
v6   2449091.961 B 15.337
v6   2449091.976 B 15.459
v6   2449091.990 B 15.548
v6   2450622.777 B 16.173
v6   2450622.791 B 16.211
v6   2450622.805 B 16.276
v6   2450622.818 B 16.332
v7   2448755.668 B 15.127
v7   2448755.683 B 15.278
v7   2448755.698 B 15.403
v7   2448755.714 B 15.572
v7   2448755.751 B 15.848
v7   2448755.765 B 15.925
v7   2448755.794 B 16.077
v7   2448755.808 B 16.126
v7   2448755.844 B 16.275
v7   2448755.858 B 16.337
v7   2448755.886 B 16.430
v7   2448755.900 B 16.479
v7   2448755.913 B 16.506
v7   2448755.927 B 16.511
v7   2448755.942 B 16.553
v7   2448756.662 B 15.122
v7   2448756.676 B 15.255
v7   2448756.708 B 15.563
v7   2448756.722 B 15.728
v7   2448756.753 B 15.911
v7   2448756.767 B 15.981
v7   2448756.781 B 16.055
v7   2448756.795 B 16.116
v7   2448756.810 B 16.185
v7   2448756.825 B 16.241
v7   2448756.840 B 16.267
v7   2448756.853 B 16.340
v7   2448756.867 B 16.389
v7   2448756.881 B 16.428
v7   2448756.895 B 16.474
v7   2448756.910 B 16.487
v7   2448756.925 B 16.532
v7   2448756.939 B 16.528
v7   2448757.639 B 14.988
v7   2448757.654 B 15.119
v7   2448757.763 B 15.976
v7   2448757.777 B 16.030
v7   2448757.830 B 16.241
v7   2448757.872 B 16.442
v7   2448757.886 B 16.462
v7   2448757.900 B 16.539
v7   2448757.914 B 16.512
v7   2448757.939 B 16.525
v7   2448757.942 B 16.532
v7   2448758.663 B 15.244
v7   2448758.678 B 15.386
v7   2448758.705 B 15.630
v7   2448758.719 B 15.729
v7   2448758.755 B 15.959
v7   2448758.780 B 16.085
v7   2448758.799 B 16.080
v7   2448758.830 B 16.277
v7   2448758.848 B 16.351
v7   2448758.878 B 16.420
v7   2448758.898 B 16.453
v7   2448758.918 B 16.484
v7   2448758.938 B 16.498
v7   2448759.759 B 16.025
v7   2448759.789 B 16.136
v7   2448759.803 B 16.202
v7   2448759.817 B 16.223
v7   2448759.836 B 16.303
v7   2448759.850 B 16.346
v7   2448759.865 B 16.383
v7   2448759.878 B 16.440
v7   2448759.892 B 16.458
v7   2448759.907 B 16.509
v7   2448759.921 B 16.483
v7   2448759.935 B 16.448
v7   2448760.662 B  0.000
v7   2448760.686 B 15.580
v7   2448760.709 B 15.738
v7   2448760.723 B 15.842
v7   2448760.737 B 15.935
v7   2448760.752 B 16.015
v7   2448760.766 B 16.066
v7   2448760.780 B 16.131
v7   2448760.799 B 16.189
v7   2448760.824 B 16.302
v7   2448760.839 B 16.355
v7   2448760.858 B 16.403
v7   2448760.872 B 16.427
v7   2448760.900 B 16.501
v7   2449085.867 B 16.495
v7   2449085.880 B 16.334
v7   2449085.894 B 15.916
v7   2449085.908 B 15.422
v7   2449085.923 B 15.097
v7   2449085.938 B 15.062
v7   2449085.952 B 15.163
v7   2449086.663 B 16.387
v7   2449086.677 B 16.441
v7   2449086.691 B 16.451
v7   2449086.712 B 16.475
v7   2449086.728 B 16.466
v7   2449086.744 B 16.451
v7   2449086.789 B 16.363
v7   2449086.805 B 16.357
v7   2449086.822 B 16.366
v7   2449086.836 B 16.469
v7   2449086.850 B 16.523
v7   2449086.864 B 16.491
v7   2449086.878 B 16.254
v7   2449086.942 B 15.163
v7   2449086.956 B 15.257
v7   2449086.991 B 15.613
v7   2449087.005 B 15.696
v7   2449087.668 B 16.401
v7   2449087.709 B 16.471
v7   2449087.724 B 16.472
v7   2449087.737 B 16.446
v7   2449087.751 B 16.437
v7   2449087.765 B 16.389
v7   2449087.779 B 16.408
v7   2449087.792 B 16.367
v7   2449087.806 B 16.356
v7   2449087.872 B 16.238
v7   2449087.886 B 15.785
v7   2449087.919 B 15.058
v7   2449087.932 B 15.109
v7   2449087.945 B 15.233
v7   2449087.959 B 15.352
v7   2449087.972 B 15.467
v7   2449087.986 B 15.571
v7   2449088.000 B 15.663
v7   2449088.799 B 16.389
v7   2449088.813 B 16.380
v7   2449088.826 B 16.436
v7   2449088.840 B 16.505
v7   2449088.854 B 16.469
v7   2449088.870 B 16.231
v7   2449088.881 B 15.769
v7   2449088.905 B 15.159
v7   2449088.919 B 15.096
v7   2449088.936 B 15.220
v7   2449088.958 B 15.399
v7   2449088.972 B 15.518
v7   2449088.986 B 15.622
v7   2449088.999 B 15.736
v7   2449089.672 B 16.395
v7   2449089.692 B 16.401
v7   2449089.711 B 16.367
v7   2449089.730 B 16.357
v7   2449089.750 B 16.317
v7   2449089.769 B 16.312
v7   2449089.804 B 16.364
v7   2449089.833 B 16.471
v7   2449089.862 B 16.194
v7   2449089.950 B 15.406
v7   2449089.969 B 15.524
v7   2449089.988 B 15.696
v7   2449090.006 B 15.754
v7   2449090.661 B 16.443
v7   2449090.707 B 16.460
v7   2449090.724 B 16.424
v7   2449090.739 B 16.406
v7   2449090.769 B 16.416
v7   2449090.791 B 16.409
v7   2449090.809 B 16.479
v7   2449090.825 B 16.523
v7   2449090.842 B 16.475
v7   2449090.879 B 15.527
v7   2449090.895 B 15.171
v7   2449091.657 B 16.460
v7   2449091.671 B 16.470
v7   2449091.685 B 16.462
v7   2449091.699 B 16.468
v7   2449091.713 B 16.467
v7   2449091.727 B 16.448
v7   2449091.760 B 16.408
v7   2449091.787 B 16.440
v7   2449091.815 B 16.550
v7   2449091.835 B 16.500
v7   2449091.849 B 16.343
v7   2449091.862 B 15.858
v7   2449091.884 B 15.213
v7   2449091.906 B 15.190
v7   2449091.920 B 15.276
v7   2449091.934 B 15.362
v7   2449091.947 B 15.480
v7   2449091.961 B 15.603
v7   2449091.976 B 15.709
v7   2449091.990 B 15.773
v7   2450622.777 B 16.513
v7   2450622.791 B 16.483
v7   2450622.805 B 16.502
v7   2450622.818 B 16.457
v8   2448755.668 B 15.587
v8   2448755.683 B 15.497
v8   2448755.698 B 15.665
v8   2448755.714 B 15.704
v8   2448755.751 B 15.682
v8   2448755.765 B 15.724
v8   2448755.794 B 15.693
v8   2448755.808 B 15.709
v8   2448755.844 B 16.203
v8   2448755.858 B 15.750
v8   2448755.886 B 15.793
v8   2448755.900 B 15.769
v8   2448755.913 B 15.781
v8   2448755.927 B 15.714
v8   2448755.942 B 15.261
v8   2448756.662 B 15.127
v8   2448756.676 B 15.955
v8   2448756.708 B 15.781
v8   2448756.722 B 15.652
v8   2448756.753 B 15.349
v8   2448756.767 B 15.271
v8   2448756.781 B 15.163
v8   2448756.795 B 15.128
v8   2448756.810 B 15.127
v8   2448756.825 B 15.178
v8   2448756.840 B 15.280
v8   2448756.853 B 15.233
v8   2448756.867 B 15.289
v8   2448756.881 B 15.336
v8   2448756.895 B 15.364
v8   2448756.910 B 15.011
v8   2448756.925 B 15.443
v8   2448756.939 B 15.503
v8   2448757.639 B 15.033
v8   2448757.654 B 15.594
v8   2448757.763 B 15.849
v8   2448757.777 B 15.740
v8   2448757.830 B 15.759
v8   2448757.872 B 15.661
v8   2448757.886 B 15.693
v8   2448757.900 B 15.721
v8   2448757.914 B 15.716
v8   2448757.939 B 15.223
v8   2448757.942 B 15.192
v8   2448758.663 B 14.850
v8   2448758.678 B 15.177
v8   2448758.705 B 16.245
v8   2448758.719 B 15.133
v8   2448758.755 B 15.168
v8   2448758.780 B 15.297
v8   2448758.799 B 15.295
v8   2448758.830 B 15.475
v8   2448758.848 B 15.553
v8   2448758.878 B 15.649
v8   2448758.898 B 15.576
v8   2448758.918 B 15.610
v8   2448758.938 B 15.668
v8   2448759.759 B 15.737
v8   2448759.789 B 15.823
v8   2448759.803 B 15.831
v8   2448759.817 B 15.786
v8   2448759.836 B 15.810
v8   2448759.850 B 15.837
v8   2448759.865 B 15.912
v8   2448759.878 B 15.823
v8   2448759.892 B 15.784
v8   2448759.907 B 15.749
v8   2448759.921 B 15.599
v8   2448759.935 B 15.346
v8   2448760.662 B 14.723
v8   2448760.686 B 15.253
v8   2448760.709 B 15.374
v8   2448760.723 B 15.424
v8   2448760.737 B 15.459
v8   2448760.752 B 15.465
v8   2448760.766 B 15.493
v8   2448760.780 B 15.627
v8   2448760.799 B 15.557
v8   2448760.824 B 15.538
v8   2448760.839 B 15.620
v8   2448760.858 B 15.603
v8   2448760.872 B 15.112
v8   2448760.900 B 15.654
v8   2449085.867 B 15.833
v8   2449085.880 B 15.748
v8   2449085.894 B 15.758
v8   2449085.908 B 15.795
v8   2449085.923 B 15.585
v8   2449085.938 B 15.423
v8   2449085.952 B 15.440
v8   2449086.663 B 15.379
v8   2449086.677 B 15.414
v8   2449086.691 B 15.365
v8   2449086.712 B 15.379
v8   2449086.728 B 15.597
v8   2449086.744 B 15.413
v8   2449086.789 B 15.639
v8   2449086.805 B 15.685
v8   2449086.822 B 15.663
v8   2449086.836 B 15.689
v8   2449086.850 B 15.722
v8   2449086.864 B 15.727
v8   2449086.878 B 15.746
v8   2449086.942 B 15.821
v8   2449086.956 B 15.759
v8   2449086.991 B 15.727
v8   2449087.005 B 15.129
v8   2449087.668 B 15.746
v8   2449087.709 B 15.712
v8   2449087.724 B 15.156
v8   2449087.737 B  0.000
v8   2449087.751 B 15.222
v8   2449087.765 B 15.795
v8   2449087.779 B 15.886
v8   2449087.792 B 15.715
v8   2449087.806 B 15.838
v8   2449087.872 B 15.325
v8   2449087.886 B 15.312
v8   2449087.919 B 15.244
v8   2449087.932 B 15.341
v8   2449087.945 B 15.381
v8   2449087.959 B 15.388
v8   2449087.972 B 15.418
v8   2449087.986 B 15.428
v8   2449088.000 B 15.441
v8   2449088.799 B 15.741
v8   2449088.813 B 15.736
v8   2449088.826 B 15.818
v8   2449088.840 B 15.770
v8   2449088.854 B 15.763
v8   2449088.870 B 15.835
v8   2449088.881 B 15.809
v8   2449088.905 B 15.873
v8   2449088.919 B  0.000
v8   2449088.936 B 15.822
v8   2449088.958 B 15.736
v8   2449088.972 B 15.829
v8   2449088.986 B 15.795
v8   2449088.999 B 15.812
v8   2449089.672 B 16.738
v8   2449089.692 B  0.000
v8   2449089.711 B 15.779
v8   2449089.730 B 15.656
v8   2449089.750 B 15.141
v8   2449089.769 B 15.070
v8   2449089.804 B 15.217
v8   2449089.833 B 15.342
v8   2449089.862 B 15.404
v8   2449089.950 B 15.690
v8   2449089.969 B 15.672
v8   2449089.988 B 15.585
v8   2449090.006 B 15.149
v8   2449090.661 B 15.654
v8   2449090.707 B 15.712
v8   2449090.724 B 15.730
v8   2449090.739 B 15.974
v8   2449090.769 B 15.985
v8   2449090.791 B 15.688
v8   2449090.809 B 15.815
v8   2449090.825 B 15.761
v8   2449090.842 B 15.743
v8   2449090.879 B 15.727
v8   2449090.895 B 15.607
v8   2449091.657 B 15.516
v8   2449091.671 B 15.406
v8   2449091.685 B 15.280
v8   2449091.699 B 15.214
v8   2449091.713 B 15.249
v8   2449091.727 B 15.171
v8   2449091.760 B 15.262
v8   2449091.787 B 14.866
v8   2449091.815 B 15.373
v8   2449091.835 B 14.924
v8   2449091.849 B 14.943
v8   2449091.862 B 14.978
v8   2449091.884 B 14.901
v8   2449091.906 B 15.578
v8   2449091.920 B 15.555
v8   2449091.934 B 15.567
v8   2449091.947 B 15.663
v8   2449091.961 B 15.173
v8   2449091.976 B 15.724
v8   2449091.990 B 15.704
v8   2450622.777 B 15.114
v8   2450622.791 B 14.931
v8   2450622.805 B  0.000
v8   2450622.818 B 15.068
v9   2448755.668 B 16.045
v9   2448755.683 B 16.115
v9   2448755.698 B 16.164
v9   2448755.714 B 16.208
v9   2448755.751 B 16.309
v9   2448755.765 B 16.363
v9   2448755.794 B 16.367
v9   2448755.808 B 16.356
v9   2448755.844 B 16.331
v9   2448755.858 B 16.326
v9   2448755.886 B 16.306
v9   2448755.900 B 16.284
v9   2448755.913 B 16.315
v9   2448755.927 B 16.363
v9   2448755.942 B 16.413
v9   2448756.662 B 15.691
v9   2448756.676 B 15.755
v9   2448756.708 B 15.902
v9   2448756.722 B 15.966
v9   2448756.753 B 16.066
v9   2448756.767 B 16.112
v9   2448756.781 B 16.166
v9   2448756.795 B 16.215
v9   2448756.810 B 16.249
v9   2448756.825 B 16.292
v9   2448756.840 B 16.323
v9   2448756.853 B 16.343
v9   2448756.867 B 16.362
v9   2448756.881 B 16.366
v9   2448756.895 B 16.350
v9   2448756.910 B 16.345
v9   2448756.925 B 16.346
v9   2448756.939 B 16.354
v9   2448757.639 B 15.135
v9   2448757.654 B 15.118
v9   2448757.763 B 15.779
v9   2448757.777 B 15.847
v9   2448757.830 B 16.034
v9   2448757.872 B 16.178
v9   2448757.886 B 16.214
v9   2448757.900 B 16.248
v9   2448757.914 B 16.290
v9   2448757.939 B 16.338
v9   2448757.942 B 16.345
v9   2448758.663 B 16.390
v9   2448758.678 B 16.325
v9   2448758.705 B 15.527
v9   2448758.719 B 15.178
v9   2448758.755 B 15.212
v9   2448758.780 B 15.406
v9   2448758.799 B 15.524
v9   2448758.830 B 15.695
v9   2448758.848 B 15.772
v9   2448758.878 B 15.909
v9   2448758.898 B 15.979
v9   2448758.918 B 16.049
v9   2448758.938 B 16.129
v9   2448759.759 B 16.340
v9   2448759.789 B 15.521
v9   2448759.803 B 15.173
v9   2448759.817 B 15.104
v9   2448759.836 B 15.210
v9   2448759.850 B 15.307
v9   2448759.865 B 15.412
v9   2448759.878 B 15.490
v9   2448759.892 B 15.583
v9   2448759.907 B 15.660
v9   2448759.921 B 15.745
v9   2448759.935 B 15.824
v9   2448760.662 B  0.000
v9   2448760.686 B 16.345
v9   2448760.709 B 16.335
v9   2448760.723 B 16.325
v9   2448760.737 B 16.323
v9   2448760.752 B 16.322
v9   2448760.766 B 16.280
v9   2448760.780 B 16.274
v9   2448760.799 B 16.352
v9   2448760.824 B 16.425
v9   2448760.839 B 16.348
v9   2448760.858 B 15.936
v9   2448760.872 B 15.506
v9   2448760.900 B 15.057
v9   2449085.867 B 15.320
v9   2449085.880 B 15.419
v9   2449085.894 B 15.492
v9   2449085.908 B 15.586
v9   2449085.923 B 15.664
v9   2449085.938 B 15.732
v9   2449085.952 B 15.791
v9   2449086.663 B 16.338
v9   2449086.677 B 16.387
v9   2449086.691 B 16.361
v9   2449086.712 B 16.341
v9   2449086.728 B 16.328
v9   2449086.744 B 16.321
v9   2449086.789 B 16.262
v9   2449086.805 B 16.288
v9   2449086.822 B 16.350
v9   2449086.836 B 16.417
v9   2449086.850 B 16.392
v9   2449086.864 B 16.242
v9   2449086.878 B 15.778
v9   2449086.942 B 15.263
v9   2449086.956 B 15.356
v9   2449086.991 B 15.583
v9   2449087.005 B 15.657
v9   2449087.668 B 16.115
v9   2449087.709 B 16.269
v9   2449087.724 B 16.305
v9   2449087.737 B 16.327
v9   2449087.751 B 16.342
v9   2449087.765 B 16.351
v9   2449087.779 B 16.375
v9   2449087.792 B 16.341
v9   2449087.806 B 16.354
v9   2449087.872 B 16.277
v9   2449087.886 B 16.287
v9   2449087.919 B 16.427
v9   2449087.932 B 16.413
v9   2449087.945 B 16.286
v9   2449087.959 B 15.883
v9   2449087.972 B 15.492
v9   2449087.986 B 15.157
v9   2449088.000 B 15.079
v9   2449088.799 B 16.285
v9   2449088.813 B 16.314
v9   2449088.826 B 16.351
v9   2449088.840 B 16.357
v9   2449088.854 B 16.366
v9   2449088.870 B 16.326
v9   2449088.881 B 16.325
v9   2449088.905 B 16.344
v9   2449088.919 B 16.333
v9   2449088.936 B 16.314
v9   2449088.958 B 16.273
v9   2449088.972 B 16.306
v9   2449088.986 B 16.361
v9   2449088.999 B 16.386
v9   2449089.672 B 15.420
v9   2449089.692 B 15.565
v9   2449089.711 B 15.663
v9   2449089.730 B 15.750
v9   2449089.750 B 15.857
v9   2449089.769 B 15.903
v9   2449089.804 B 16.030
v9   2449089.833 B 16.128
v9   2449089.862 B 16.248
v9   2449089.950 B 16.358
v9   2449089.969 B 16.354
v9   2449089.988 B 16.329
v9   2449090.006 B 16.287
v9   2449090.661 B 16.130
v9   2449090.707 B 15.103
v9   2449090.724 B 15.210
v9   2449090.739 B 15.305
v9   2449090.769 B 15.542
v9   2449090.791 B 15.639
v9   2449090.809 B 15.739
v9   2449090.825 B 15.821
v9   2449090.842 B 15.876
v9   2449090.879 B 16.006
v9   2449090.895 B 16.055
v9   2449091.657 B 16.264
v9   2449091.671 B 16.254
v9   2449091.685 B 16.308
v9   2449091.699 B 16.357
v9   2449091.713 B 16.397
v9   2449091.727 B 16.400
v9   2449091.760 B 15.578
v9   2449091.787 B 15.091
v9   2449091.815 B 15.252
v9   2449091.835 B 15.403
v9   2449091.849 B 15.485
v9   2449091.862 B 15.595
v9   2449091.884 B 15.685
v9   2449091.906 B 15.804
v9   2449091.920 B 15.862
v9   2449091.934 B 15.893
v9   2449091.947 B 15.966
v9   2449091.961 B 16.011
v9   2449091.976 B 16.067
v9   2449091.990 B 16.106
v9   2450622.777 B 15.183
v9   2450622.791 B 15.262
v9   2450622.805 B 15.362
v9   2450622.818 B 15.458
v10  2448755.668 B 16.146
v10  2448755.683 B 16.164
v10  2448755.698 B 16.213
v10  2448755.714 B 16.253
v10  2448755.751 B 16.273
v10  2448755.765 B 16.265
v10  2448755.794 B 16.298
v10  2448755.808 B 16.271
v10  2448755.844 B 16.262
v10  2448755.858 B 16.243
v10  2448755.886 B 16.282
v10  2448755.900 B 16.340
v10  2448755.913 B 16.376
v10  2448755.927 B 16.348
v10  2448755.942 B 16.259
v10  2448756.662 B 15.673
v10  2448756.676 B 15.738
v10  2448756.708 B 15.841
v10  2448756.722 B 15.900
v10  2448756.753 B 16.001
v10  2448756.767 B 16.040
v10  2448756.781 B 16.079
v10  2448756.795 B 16.119
v10  2448756.810 B 16.161
v10  2448756.825 B 16.187
v10  2448756.840 B 16.221
v10  2448756.853 B 16.247
v10  2448756.867 B 16.278
v10  2448756.881 B 16.281
v10  2448756.895 B 16.283
v10  2448756.910 B 16.281
v10  2448756.925 B 16.302
v10  2448756.939 B 16.284
v10  2448757.639 B 16.353
v10  2448757.654 B 16.211
v10  2448757.763 B 15.473
v10  2448757.777 B 15.550
v10  2448757.830 B 15.764
v10  2448757.872 B 15.930
v10  2448757.886 B 15.955
v10  2448757.900 B 16.027
v10  2448757.914 B 16.069
v10  2448757.939 B 16.100
v10  2448757.942 B 16.147
v10  2448758.663 B 16.299
v10  2448758.678 B 16.294
v10  2448758.705 B 16.240
v10  2448758.719 B 16.249
v10  2448758.755 B 16.364
v10  2448758.780 B 16.342
v10  2448758.799 B 16.026
v10  2448758.830 B 15.513
v10  2448758.848 B 15.286
v10  2448758.878 B 15.332
v10  2448758.898 B 15.445
v10  2448758.918 B 15.556
v10  2448758.938 B 15.657
v10  2448759.759 B 16.325
v10  2448759.789 B 16.278
v10  2448759.803 B 16.274
v10  2448759.817 B 16.280
v10  2448759.836 B 16.247
v10  2448759.850 B 16.245
v10  2448759.865 B 16.235
v10  2448759.878 B 16.310
v10  2448759.892 B 16.359
v10  2448759.907 B 16.381
v10  2448759.921 B 16.342
v10  2448759.935 B 16.134
v10  2448760.662 B  0.000
v10  2448760.686 B 15.819
v10  2448760.709 B 15.911
v10  2448760.723 B 15.925
v10  2448760.737 B 15.988
v10  2448760.752 B 16.027
v10  2448760.766 B 16.070
v10  2448760.780 B 16.118
v10  2448760.799 B 16.149
v10  2448760.824 B 16.214
v10  2448760.839 B 16.258
v10  2448760.858 B 16.267
v10  2448760.872 B 16.270
v10  2448760.900 B 16.286
v10  2449085.867 B 15.763
v10  2449085.880 B 15.815
v10  2449085.894 B 15.871
v10  2449085.908 B 15.925
v10  2449085.923 B 15.999
v10  2449085.938 B 16.010
v10  2449085.952 B 16.065
v10  2449086.663 B 16.297
v10  2449086.677 B 16.294
v10  2449086.691 B 16.293
v10  2449086.712 B 16.299
v10  2449086.728 B 16.284
v10  2449086.744 B 16.276
v10  2449086.789 B 16.285
v10  2449086.805 B 16.318
v10  2449086.822 B 16.354
v10  2449086.836 B 16.306
v10  2449086.850 B 16.084
v10  2449086.864 B 15.788
v10  2449086.878 B 15.543
v10  2449086.942 B 15.454
v10  2449086.956 B 15.515
v10  2449086.991 B 15.706
v10  2449087.005 B 15.763
v10  2449087.668 B 16.067
v10  2449087.709 B 16.169
v10  2449087.724 B 16.195
v10  2449087.737 B 16.218
v10  2449087.751 B 16.245
v10  2449087.765 B 16.269
v10  2449087.779 B 16.287
v10  2449087.792 B 16.281
v10  2449087.806 B 16.311
v10  2449087.872 B 16.291
v10  2449087.886 B 16.267
v10  2449087.919 B 16.270
v10  2449087.932 B 16.297
v10  2449087.945 B 16.349
v10  2449087.959 B 16.360
v10  2449087.972 B 16.326
v10  2449087.986 B 16.162
v10  2449088.000 B 15.840
v10  2449088.799 B 16.064
v10  2449088.813 B 16.084
v10  2449088.826 B 16.105
v10  2449088.840 B 16.185
v10  2449088.854 B 16.185
v10  2449088.870 B 16.219
v10  2449088.881 B 16.249
v10  2449088.905 B 16.265
v10  2449088.919 B 16.315
v10  2449088.936 B 16.283
v10  2449088.958 B 16.331
v10  2449088.972 B 16.298
v10  2449088.986 B 16.298
v10  2449088.999 B 16.282
v10  2449089.672 B 16.342
v10  2449089.692 B 16.191
v10  2449089.711 B 15.756
v10  2449089.730 B 15.450
v10  2449089.750 B 15.301
v10  2449089.769 B 15.315
v10  2449089.804 B 15.511
v10  2449089.833 B 15.655
v10  2449089.862 B 15.791
v10  2449089.950 B 16.082
v10  2449089.969 B 16.128
v10  2449089.988 B 16.171
v10  2449090.006 B 16.161
v10  2449090.661 B 16.301
v10  2449090.707 B 16.282
v10  2449090.724 B 16.274
v10  2449090.739 B 16.249
v10  2449090.769 B 16.270
v10  2449090.791 B 16.335
v10  2449090.809 B 16.353
v10  2449090.825 B 16.292
v10  2449090.842 B 16.011
v10  2449090.879 B 15.397
v10  2449090.895 B 15.327
v10  2449091.657 B 16.061
v10  2449091.671 B 16.097
v10  2449091.685 B 16.135
v10  2449091.699 B 16.170
v10  2449091.713 B 16.187
v10  2449091.727 B 16.229
v10  2449091.760 B 16.262
v10  2449091.787 B 16.282
v10  2449091.815 B 16.283
v10  2449091.835 B 16.282
v10  2449091.849 B 16.281
v10  2449091.862 B 16.273
v10  2449091.884 B 16.247
v10  2449091.906 B 16.307
v10  2449091.920 B 16.308
v10  2449091.934 B 16.324
v10  2449091.947 B 16.359
v10  2449091.961 B 16.313
v10  2449091.976 B 16.097
v10  2449091.990 B 15.791
v10  2450622.777 B 16.275
v10  2450622.791 B 16.267
v10  2450622.805 B 16.271
v10  2450622.818 B 16.257
v11  2448755.668 B 16.322
v11  2448755.683 B 16.333
v11  2448755.698 B 16.331
v11  2448755.714 B 16.373
v11  2448755.751 B 16.412
v11  2448755.765 B 16.248
v11  2448755.794 B 15.047
v11  2448755.808 B 14.875
v11  2448755.844 B 15.155
v11  2448755.858 B 15.265
v11  2448755.886 B 15.502
v11  2448755.900 B 15.604
v11  2448755.913 B 15.700
v11  2448755.927 B 15.761
v11  2448755.942 B 15.856
v11  2448756.662 B 16.374
v11  2448756.676 B 16.374
v11  2448756.708 B 16.336
v11  2448756.722 B 16.333
v11  2448756.753 B 16.450
v11  2448756.767 B 16.429
v11  2448756.781 B 16.246
